ID,YEAR,SEX,ETHNICITY,FSE,AdmitMode,FirstSch,CurrSch,ParIncome,FatherEd,MotherEd,FirstGen,PGPA_NS,PGPA_BA,PGPA_EN,PGPA_LA,HS Calc,UTMA,ALEKS DATE-1,AGGR SCORE-1,RADICALS-1,NUMBERS-1,EQUATIONS-1,FUNCTIONS-1,POLYNOMIALS-1,RATIONAL-EXP-1,LOGARITHMS-1,TRIG-1,ALEKS DATE-H,AGGR SCORE-H,RADICALS-H,NUMBERS-H,EQUATIONS-H,FUNCTIONS-H,POLYNOMIALS-H,RATIONAL-EXP-H,LOGARITHMS-H,TRIG-H,SATQ,SATV,SATTot,ACTMath,ACTENG,ACTComp,AP-BIO,AP-CALC-AB,AP-CALC-BC,AP-CALC-AB-SUB,AP-CHEM,AP-CS-A,AP-CS-AB,UT-GPA,Math Course,Math Grade,Chem Course,Chem Grade,Bio Course,Bio Grade,CS Course,CS Grade,Math GPA,Math P/F
103,2014,M,,20149,2,2,2,H,5,4,N,3.733,3.469,3.305,3.422,,13,6/14/14,57,76,100,69,56,77,30,14,38,7/29/14,84,88,100,96,85,91,80,64,69,640,730,1370,29,28,30,,,,,,,,2.4861,408K,D+,,,,,,,1.333,0
104,2014,M,,20149,2,E,E,C,3,3,N,3.743,3.793,3.554,3.657,A,17,5/28/14,93,94,100,100,97,91,85,79,94,5/28/14,93,94,100,100,97,91,85,79,94,700,590,1290,33,28,32,4,5,,,4,,,4,408S,A,301,A,311C,A,,,4,1
105,2014,M,,20149,2,4,4,H,5,5,N,4.054,4.103,3.944,4.025,R,17,6/7/14,96,100,100,100,100,91,100,64,97,6/7/14,96,100,100,100,100,91,100,64,97,,,,35,35,34,5,5,5,5,5,,,3.868,408D,A,,,,,,,4,1
106,2014,W,,20139,2,U,U,B,3,3,N,2.954,3.175,2.844,3.077,A,,8/13/14,52,53,100,62,50,73,20,0,47,8/14/14,66,71,100,73,59,86,40,7,75,,,,27,22,24,,,,,,,,2.165,,,,,311D,C,,,,
107,2014,M,,20139,2,E,E,B,4,2,N,3.803,3.116,3.302,3.203,,,8/12/14,82,82,100,96,79,91,65,36,88,1/13/14,91,100,100,100,100,91,95,64,72,740,700,1440,,,,,,,,,,,0.789,408C,C-,301,F,,,,,1.666,1
108,2014,W,,20149,2,U,U,,4,5,N,3.183,3.251,2.979,3.19,R,,8/3/14,55,65,100,77,44,82,45,0,31,8/3/14,55,65,100,77,44,82,45,0,31,540,550,1090,26,25,25,,,,,,,,3.11,,,301,Q,,,,,,
109,2014,M,,20129,2,E,E,E,3,3,N,2.513,1.982,2.131,2.32,,,,,,,,,,,,,5/31/12,74,76,100,85,76,91,70,21,59,500,420,920,,,,,,,,,,,2.2525,,,,,311C,C-,,,,
110,2014,W,,20149,2,L,L,F,3,4,N,2.942,3.056,2.749,3.145,,10,6/29/14,62,71,100,69,65,77,50,21,41,8/10/14,87,88,100,92,88,91,85,57,88,,,,23,28,25,,,,,,,,3.5,,,301,B,311C,A-,,,,
111,2014,W,,20149,2,L,L,H,5,5,N,3.403,2.676,3.152,3.233,,14,6/19/14,77,76,100,88,76,91,75,29,69,6/19/14,77,76,100,88,76,91,75,29,69,660,580,1240,,,,,,,,,,,3.8325,408K,B+,301,A,311C,A,,,3.333,1
112,2014,M,,20149,2,4,4,F,5,4,N,4.083,3.49,3.793,3.606,A,12,5/29/14,97,100,100,100,100,91,100,93,94,5/29/14,98,100,100,100,100,95,100,93,94,730,690,1420,,,,,,,,,,,2.8829,408C,C,301,A-,311C,A-,,,2,1
113,2014,W,,20149,2,E,E,B,0,0,Y,3.343,2.846,2.927,2.898,R,10,5/30/14,76,76,100,88,79,91,65,29,69,7/5/14,86,76,100,96,88,91,65,57,94,610,580,1190,,,,2,5,,,,,,2.9223,408D,D,301,A,,,,,1,0
114,2014,W,,20149,2,E,E,,5,4,N,3.882,4.009,3.804,3.855,A,15,5/24/14,92,88,100,96,94,91,95,57,100,5/24/14,92,88,100,96,94,91,95,57,100,,,,33,34,33,5,,5,5,,,,4,,,301,A,315H,A,,,,
115,2014,W,,20149,2,4,4,,5,5,N,3.765,3.831,3.604,3.881,R,15,6/14/14,91,100,100,100,94,91,95,57,84,6/14/14,91,100,100,100,94,91,95,57,84,660,620,1280,34,35,33,,,4,4,,,,3.3333,408C,B,301,B+,,,,,3,1
116,2014,W,,20149,2,4,4,,5,4,N,3.643,3.733,3.504,3.675,A,12,6/7/14,85,88,100,96,91,91,85,36,75,6/7/14,85,88,100,96,91,91,85,36,75,670,660,1330,32,33,32,,,4,4,,2,,2.912,408D,D-,301,B,,,,,0.666,0
117,2014,M,,20149,2,4,4,G,5,5,N,4.073,3.498,3.8,3.727,R,18,8/8/14,79,76,100,96,82,91,75,29,66,8/13/14,91,100,100,100,97,91,90,71,75,700,730,1430,,,,4,,5,5,2,,,2.0007,408C,B,,,,,,,3,1
118,2014,M,,20149,2,4,4,H,4,4,N,4.373,3.698,3.98,3.767,A,14,5/28/14,96,100,100,100,100,91,95,86,91,5/28/14,96,100,100,100,100,91,95,86,91,800,790,1590,,,,5,,5,5,5,5,,3.6662,408D,A,328M,B,,,,,4,1
119,2014,W,,20149,2,4,4,G,4,6,N,3.537,3.734,3.449,3.615,A,17,5/29/14,88,88,100,100,88,91,90,57,84,6/29/14,94,94,100,100,94,100,90,79,91,700,590,1290,34,27,31,,4,,,3,3,,3.3585,408C,B,301,A-,,,,,3,1
120,2014,M,,20149,2,4,4,,,,U,4.083,3.793,3.734,3.703,A,15,5/30/14,84,94,100,92,85,91,55,43,91,5/30/14,84,94,100,92,85,91,55,43,91,800,640,1440,32,32,31,,,5,5,2,4,,3.1292,408D,B-,,,,,,,2.666,1
121,2014,W,,20149,2,L,L,E,5,4,N,3.145,3.25,3.004,3.204,A,15,6/2/14,90,100,100,96,94,91,85,79,75,6/2/14,90,100,100,96,94,91,85,79,75,550,620,1170,25,26,28,,4,,,3,,,3.6675,408K,Q,301,A,,,,,0,0
122,2014,M,,20149,2,E,E,,5,5,N,4.073,4.09,3.934,4.082,A,15,5/25/14,93,94,100,100,97,91,90,64,97,5/25/14,93,94,100,100,97,91,90,64,97,730,800,1530,35,35,33,5,,5,5,,5,,3.734,,,301,A,311C,A,314,A-,,
123,2014,W,,20149,2,E,E,G,4,3,N,3.473,3.374,3.184,3.388,A,14,5/29/14,77,76,100,88,74,91,70,36,75,6/23/14,79,76,100,88,74,91,70,50,75,600,630,1230,25,28,26,,,,,,,,3.1776,408N,B+,301,A-,311C,C+,,,3.333,1
124,2014,M,,20149,2,4,4,F,5,5,N,3.493,2.84,3.183,3.146,A,15,7/23/14,97,100,100,100,97,91,100,93,97,7/23/14,97,100,100,100,97,91,100,93,97,670,580,1250,,,,,,3,4,,,,3.6013,408D,B,301,A-,,,,,3,1
125,2014,M,,20149,2,L,L,C,,,U,3.18,3.266,3.029,3.243,,,,,,,,,,,,,,,,,,,,,,,,,,25,26,26,,,,,,,,2.2,302,D+,,,,,,,1.333,0
126,2014,W,,20149,2,4,4,G,4,5,N,3.793,3.904,3.664,3.806,,14,6/15/14,90,82,100,100,88,91,85,86,88,6/15/14,90,82,100,100,88,91,85,86,88,720,580,1300,35,32,30,,,,,,,,2.6,408C,C,301,C,311C,A,,,2,1
127,2014,M,,20146,2,E,E,B,1,2,Y,3.253,2.688,2.855,2.792,A,9,5/30/14,43,59,94,58,29,68,20,7,22,8/14/14,76,82,100,92,76,91,70,14,69,630,530,1160,,,,,,,,,,,2.4615,408N,C,301,C,,,,,2,1
128,2014,W,,20142,6,E,E,I,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501,408S,F,,,325,Q,,,0,0
129,2014,M,,20149,2,2,2,,5,4,N,3.543,3.579,3.374,3.615,A,10,6/22/14,65,59,100,85,74,77,35,21,56,7/11/14,72,65,100,85,82,91,35,36,66,620,700,1320,29,31,30,,,,,2,,,3.2307,408K,B,,,,,,,3,1
130,2014,W,,20149,2,4,4,,5,4,N,3.653,3.561,3.279,3.42,R,17,5/28/14,95,100,100,100,97,91,95,64,97,5/28/14,95,100,100,100,97,91,95,64,97,700,620,1320,31,25,28,,,4,5,,,,3.835,408C,A-,301,A,,,,,3.666,1
131,2014,W,,20129,6,N,E,B,1,3,N,,,,,,,8/10/14,69,76,100,81,68,91,75,21,41,8/10/14,69,76,100,81,68,91,75,21,41,,,,,,,,,,,,,,3.6146,,,,,,,,,,
132,2014,W,,20149,2,L,L,G,5,4,N,3.833,3.16,3.463,3.556,,12,6/11/14,76,88,100,92,85,91,55,21,63,6/11/14,76,88,100,92,85,91,55,21,63,690,750,1440,,,,4,,,,,,,3.7176,408K,B+,301,A-,311C,A,,,3.333,1
133,2014,W,,20149,2,4,4,F,5,4,N,3.488,3.559,3.359,3.494,,10,5/28/14,91,94,100,100,91,91,95,71,84,6/24/14,93,94,100,100,100,91,95,71,84,,,,28,32,31,3,,,,,,,3.7692,408C,A,301,B+,,,,,4,1
134,2014,M,,20149,2,L,L,H,5,4,N,3.623,3.07,3.158,3.291,,11,,,,,,,,,,,,,,,,,,,,,630,740,1370,,,,,,,,,,,2.868,,,,,,,,,,
135,2014,M,,20149,3,4,4,D,5,5,N,3.593,3.676,3.349,3.605,R,16,6/13/14,91,88,100,100,91,91,95,57,94,6/13/14,91,88,100,100,91,91,95,57,94,770,630,1400,35,30,32,,,5,5,,5,,3.6868,408D,A,,,,,,,4,1
136,2014,M,,20149,4,E,E,F,4,4,N,,,,,,12,8/12/14,27,6,82,31,15,41,10,0,31,8/14/14,88,100,100,96,100,91,80,50,75,580,510,1090,,,,,,,,,,,3.2307,408N,B,,,,,,,3,1
137,2014,W,,20149,2,4,4,,,,U,3.935,3.964,3.804,3.926,A,17,6/6/14,81,88,100,92,82,91,60,29,84,6/6/14,81,88,100,92,82,91,60,29,84,,,,33,35,35,,,4,5,,,,2.9,408D,C-,301,B-,,,,,1.666,1
138,2014,M,,20149,2,4,4,H,5,5,N,3.623,3.691,3.429,3.704,A,15,6/7/14,86,82,100,100,85,91,95,57,75,6/7/14,86,82,100,100,85,91,95,57,75,740,690,1430,34,32,34,,,3,4,,,,3.7918,408C,A-,,,,,,,3.666,1
139,2014,W,,20139,2,E,E,E,4,4,N,3.536,3.731,3.464,3.565,,,,,,,,,,,,,,,,,,,,,,,,,,28,30,31,,,,,,,,2.4278,,,301,C+,,,429,C,,
140,2014,M,,20149,2,U,U,F,6,4,N,3.533,3.251,3.211,3.19,A,14,6/6/14,72,76,100,92,76,86,55,36,50,7/28/14,95,100,100,100,100,91,100,86,84,630,640,1270,26,25,25,,4,,,,,,3.5425,408C,A-,,,,,,,3.666,1
141,2014,W,,20149,6,L,L,F,4,5,N,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,27,27,27,,3,,,,,,3.3325,,,301,C,,,,,,
142,2014,W,,20149,2,U,U,B,2,4,N,3.383,3.342,3.014,3.126,R,12,,,,,,,,,,,,,,,,,,,,,590,600,1190,27,23,26,,,,,,,,3,,,,,,,,,,
143,2014,W,,20149,2,E,E,E,4,4,N,3.918,3.966,3.784,3.944,A,14,5/20/14,81,88,100,96,85,91,85,36,63,6/11/14,82,88,100,96,88,91,85,36,63,730,650,1380,34,35,31,,5,,,,,,3.585,,,301,B-,311C,A-,,,,
144,2014,W,,20149,2,L,L,F,5,5,N,4.073,3.362,3.676,3.705,,14,6/20/14,87,88,100,100,85,91,85,64,78,6/20/14,87,88,100,100,85,91,85,64,78,740,800,1540,,,,,,,,,,,3.934,,,,,,,,,,
145,2014,M,,20149,2,U,U,E,4,4,N,3.513,3.159,3.245,3.072,A,10,6/8/14,57,59,100,77,56,77,25,21,41,7/29/14,85,94,100,96,91,91,80,43,75,680,520,1200,27,22,25,,3,,,3,,,3.2307,408C,B,301,A,,,,,3,1
146,2014,W,,20139,2,3,3,F,4,6,N,3.553,2.98,3.198,3.171,,,5/8/14,77,76,100,88,85,91,75,29,59,5/13/14,93,88,100,100,88,91,95,79,100,650,620,1270,,,,,,,,,,,3.5,,,301,C,,,,,,
147,2014,M,,20139,2,E,E,H,5,5,N,3.733,2.95,3.348,3.421,A,,,,,,,,,,,,5/27/13,95,100,100,100,97,91,95,86,88,690,660,1350,,,,3,5,,,5,,,3.6868,408M,A,369K,A,325,B+,,,4,1
148,2014,W,,20119,6,L,L,D,3,4,N,,,,,,15,8/12/14,91,94,100,100,94,91,90,57,91,8/12/14,91,94,100,100,94,91,90,57,91,,,,,,,,,,,,,,0,408C,F,,,,,,,0,0
149,2014,W,,20149,2,E,E,H,4,5,N,4.093,3.483,3.764,3.473,R,14,5/28/14,74,76,100,88,68,91,65,29,69,5/28/14,74,76,100,88,68,91,65,29,69,790,650,1440,35,35,34,4,5,,,,,,3.7272,,,301,B+,315H,A,,,,
150,2014,M,,20139,2,E,E,H,5,4,N,3.237,3.312,2.999,3.539,R,,,,,,,,,,,,1/15/14,90,94,100,100,97,91,90,79,72,,,,30,35,33,,,,,,,,3.198,408M,Q,328M,B,325,B+,,,0,0
151,2014,W,,20149,2,U,U,,2,4,N,2.735,2.833,2.554,2.861,R,7,8/9/14,60,59,100,73,56,82,75,0,38,8/14/14,70,65,100,81,65,86,90,14,56,,,,20,24,20,,1,,,,,,2.9175,,,,,,,,,,
152,2014,W,,20149,3,L,L,H,5,5,N,3.903,3.334,3.564,3.589,,,,,,,,,,,,,,,,,,,,,,,670,740,1410,,,,4,,,,,,,3.934,,,,,,,,,,
153,2014,W,,20129,2,U,E,C,4,3,N,2.803,2.772,2.502,2.709,,,,,,,,,,,,,1/9/13,85,88,100,92,79,91,90,50,81,520,430,950,22,17,21,,,,,,,,2.27,408S,C-,,,370,C-,,,1.666,1
154,2014,M,,20149,2,L,L,H,4,5,N,3.363,2.296,2.992,3.213,R,,6/3/14,69,71,100,92,71,91,70,14,38,6/3/14,69,71,100,92,71,91,70,14,38,760,640,1400,,,,,,,,,,,2.8,,,,,301M,C,,,,
155,2014,W,,20149,2,U,U,B,5,4,N,2.753,2.374,2.454,2.549,,5,6/30/14,43,59,88,54,32,68,20,0,28,6/30/14,43,59,88,54,32,68,20,0,28,480,430,910,,,,,,,,,,,3.4545,,,301,Q,,,,,,
156,2014,M,,20149,2,E,E,,4,4,N,3.864,3.963,3.769,3.848,R,17,5/24/14,100,100,100,100,100,100,100,100,100,5/24/14,100,100,100,100,100,100,100,100,100,,,,34,35,35,5,,5,5,,,,4,427L,A,,,,,,,4,1
157,2014,M,,20149,2,2,2,H,4,4,N,3.513,2.98,3.098,3.221,,11,6/4/14,93,94,100,96,94,91,90,86,94,6/4/14,93,94,100,96,94,91,90,86,94,610,690,1300,,,,,,,,,,,3.693,408K,A,,,,,,,4,1
158,2014,W,,20149,2,E,E,D,2,3,N,2.955,3.11,2.829,3.027,R,10,5/28/14,73,71,100,88,68,91,70,14,66,5/28/14,73,71,100,88,68,91,70,14,66,,,,24,24,24,2,1,,,,,,2.743,408R,C-,301,C+,311C,B+,,,1.666,1
159,2014,M,,20149,2,2,2,H,5,4,N,3.401,3.645,3.304,3.559,A,16,6/8/14,86,76,100,96,91,91,80,79,72,6/8/14,86,76,100,96,91,91,80,79,72,,,,35,26,29,,5,,,,,,3.13,408K,A-,304K,A-,,,,,3.666,1
160,2014,M,,20149,2,2,2,C,4,5,N,3.933,3.346,3.537,3.498,R,15,7/6/14,75,76,100,88,71,91,80,29,59,8/14/14,80,88,100,100,74,91,80,43,66,700,730,1430,,,,,1,,,,,,2.923,408K,C,,,,,,,2,1
161,2014,W,,20149,2,E,E,I,4,4,N,3.453,2.944,3.104,3.119,A,16,5/30/14,81,94,100,96,79,91,55,36,81,5/30/14,81,94,100,96,79,91,55,36,81,610,610,1220,,,,3,5,,,2,,,3.9238,408C,A,301,A,311C,A,,,4,1
162,2014,W,,20149,2,L,L,H,4,4,N,3.463,3.242,3.092,3.329,,12,6/19/14,66,71,100,88,59,82,40,29,59,8/3/14,81,82,100,96,88,91,45,57,75,680,640,1320,28,28,29,,,,,,,,3.4107,408K,B+,301,B,,,,,3.333,1
163,2014,M,,20149,2,L,L,,5,5,N,3.493,3.645,3.334,3.605,,15,6/4/14,74,82,100,81,71,91,70,29,63,6/4/14,74,82,100,81,71,91,70,29,63,710,640,1350,34,28,29,,,,,,,,2.0253,408K,C+,,,,,,,2.333,1
164,2014,M,,20149,2,E,E,G,5,4,N,3.746,3.793,3.614,3.749,R,16,5/26/14,92,94,100,100,100,91,90,57,88,5/26/14,92,94,100,100,100,91,90,57,88,640,670,1310,31,32,29,,,4,5,,,,3.2371,408D,C+,,,,,,,2.333,1
165,2014,W,,20146,2,U,U,B,,,U,2.413,2.052,1.921,2.07,,,6/29/14,21,6,71,27,18,36,0,0,13,7/14/14,51,47,94,73,50,73,25,0,38,450,410,860,,,,,,,,,,,2.2233,,,,,,,,,,
166,2014,W,,20149,2,2,2,F,3,3,N,3.281,3.404,3.164,3.31,A,13,5/19/14,65,65,100,81,68,91,70,7,34,5/31/14,87,100,100,96,85,91,95,57,75,,,,27,28,27,,,,,,,,3.8325,,,301,B+,311C,A,,,,
167,2014,W,,20149,2,E,E,H,4,5,N,3.623,3.022,3.301,3.13,R,14,5/19/14,80,82,100,92,85,91,70,36,72,5/19/14,80,82,100,92,85,91,70,36,72,690,570,1260,,,,,,5,5,,,,3.0007,408N,A,301,B,311C,C,,,4,1
168,2014,W,,20149,2,E,E,,5,5,N,3.555,3.684,3.454,3.572,R,9,5/30/14,85,82,100,96,82,91,100,57,69,6/30/14,86,82,100,96,82,91,100,64,72,,,,31,29,31,,,1,1,2,,,3.5012,408N,A,301,A-,311C,B-,,,4,1
169,2014,W,,20149,2,2,2,H,4,4,N,3.592,3.621,3.449,3.586,R,13,6/15/14,85,94,100,100,91,91,85,43,66,6/15/14,85,94,100,100,91,91,85,43,66,,,,28,30,31,,4,,,,,,3.0992,408K,B+,,,,,,,3.333,1
170,2014,M,,20149,2,E,E,,5,5,N,3.323,3.19,2.965,3.13,A,11,5/27/14,76,82,100,88,76,91,75,29,59,6/13/14,83,82,100,92,94,91,75,50,69,620,560,1180,26,23,26,,3,,,,,,2.2076,408N,C-,301,D,311C,B-,,,1.666,1
171,2014,W,,20149,2,L,L,G,4,4,N,3.283,3.283,2.985,3.176,R,10,5/29/14,70,76,100,88,65,91,75,21,44,5/29/14,73,76,100,88,79,91,75,21,44,580,570,1150,28,22,25,,,,,,,,2.283,408K,D-,301,C,,,,,0.666,0
172,2014,W,,20149,2,4,4,G,5,5,N,4.313,3.614,3.974,3.749,A,17,6/12/14,91,88,100,96,94,91,85,71,94,6/12/14,91,88,100,96,94,91,85,71,94,800,750,1550,,,,4,,5,5,4,,,3.5008,408D,A,,,,,,,4,1
173,2014,W,,20149,2,2,2,,5,5,N,3.473,3.36,3.258,3.275,A,16,6/19/14,95,94,100,100,94,91,95,79,100,6/19/14,95,94,100,100,94,91,95,79,100,660,570,1230,28,25,25,,3,,,,,,3.4175,,,,,,,,,,
174,2014,M,,20149,2,4,4,E,5,5,N,3.593,3.512,3.224,3.698,R,15,,,,,,,,,,,,,,,,,,,,,710,800,1510,32,35,31,,,,,,,,3.5825,427K,X,,,,,,,,
175,2014,M,,20149,2,4,4,H,5,5,N,4.143,4.057,3.879,3.972,A,18,5/28/14,92,100,100,96,100,91,85,93,78,5/28/14,92,100,100,96,100,91,85,93,78,760,760,1520,35,33,34,4,5,5,5,5,4,,3.4175,,,,,315H,A-,,,,
176,2014,W,,20139,2,4,4,A,1,2,Y,3.181,3.32,3.014,3.368,A,,,,,,,,,,,,7/7/13,93,94,100,100,94,91,95,86,88,590,640,1230,29,27,27,,,2,3,1,,,2.5837,408M,B-,,,,,,,2.666,1
177,2014,M,,20149,2,E,E,H,5,5,N,3.803,2.976,3.512,3.463,R,18,5/21/14,88,94,100,96,94,91,95,50,78,5/21/14,88,94,100,96,94,91,95,50,78,760,650,1410,,,,,,5,5,,,,4,,,301,A,,,,,,
178,2014,W,,20139,2,L,L,H,4,5,N,3.642,3.714,3.524,3.632,A,,,,,,,,,,,,1/6/14,75,82,100,88,79,86,65,14,69,,,,30,33,30,,,,,,,,3.3607,408L,A-,,,,,,,3.666,1
179,2014,W,,20149,2,U,U,F,2,3,N,3.763,3.014,3.484,3.419,A,,5/28/14,87,94,100,96,91,91,60,50,94,5/28/14,87,94,100,96,91,91,60,50,94,730,660,1390,,,,,5,,,,,,3.67,,,,,,,,,,
180,2014,W,,20149,6,E,E,,5,5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,670,640,1310,,,,,,,,,,,4,408S,A,,,,,,,4,1
181,2014,M,,20149,2,E,E,B,4,4,N,3.183,3.327,3.054,3.211,,15,6/11/14,66,71,100,85,71,82,45,14,50,7/6/14,80,76,100,92,88,91,60,50,69,580,480,1060,27,22,24,3,,,,4,,,4,408N,A,301,A,311C,A,,,4,1
182,2014,M,,20149,6,S,S,B,4,4,N,,,,,,,7/30/14,89,88,100,100,100,91,80,36,91,7/30/14,89,88,100,100,100,91,80,36,91,,,,,,,,,,,,,,3.665,,,,,311D,B+,,,,
183,2014,W,,20149,2,L,L,E,4,4,N,3.513,2.842,3.201,3.37,,,,,,,,,,,,,,,,,,,,,,,640,670,1310,,,,3,,,,,,,3.934,,,,,301M,A,,,,
184,2014,W,,20149,2,L,L,B,2,4,N,2.923,3.002,2.734,2.974,,,,,,,,,,,,,,,,,,,,,,,530,480,1010,22,23,21,,,,,,,,2.75,,,,,,,,,,
185,2014,W,,20149,2,E,E,,5,5,N,2.928,2.999,2.684,3.213,,9,6/7/14,64,71,100,88,53,82,45,0,59,6/27/14,92,94,100,100,97,91,80,71,94,,,,25,30,29,3,,,,,,,3.334,,,301,C,311C,B,,,,
186,2014,M,,20149,2,4,4,H,5,5,N,4.163,3.58,3.883,3.766,A,16,5/29/14,88,94,100,100,94,91,85,50,81,5/29/14,88,94,100,100,94,91,85,50,81,720,740,1460,,,,,,5,5,,4,,3.8564,408C,A,,,,,,,4,1
187,2014,W,,20149,2,E,E,A,U,2,U,3.583,3.652,3.434,3.54,,15,5/28/14,88,88,100,100,94,91,85,50,84,5/28/14,88,88,100,100,94,91,85,50,84,630,610,1240,30,29,30,,,,,,,,2.7487,408N,Q,301,C+,311C,B,,,0,0
188,2014,M,,20149,6,U,U,C,5,5,N,,,,,,8,7/4/14,55,65,94,65,56,73,35,14,38,7/8/14,86,88,100,96,91,91,90,43,78,,,,,,,,,,,,,,3.1675,305G,A-,301,C,,,,,3.666,1
189,2014,M,,20146,2,4,4,H,5,5,N,3.902,3.937,3.749,3.962,A,16,5/30/14,96,100,100,100,100,91,90,93,94,5/30/14,96,100,100,100,100,91,90,93,94,740,600,1340,34,35,33,,5,,,,,,3.6169,408L,A,301,B-,,,,,4,1
190,2014,M,,20149,2,E,E,B,5,4,N,3.853,2.986,3.472,3.353,R,15,5/28/14,84,82,100,100,91,91,90,36,69,5/28/14,84,82,100,100,91,91,90,36,69,800,660,1460,,,,,,3,4,,4,,2.9753,408C,A-,,,,,312,B-,3.666,1
191,2014,W,,20149,2,2,2,G,5,4,N,4.083,4.059,3.859,3.99,A,17,6/18/14,98,100,100,100,100,91,100,93,97,6/18/14,98,100,100,100,100,91,100,93,97,740,800,1540,36,35,36,,,5,5,4,,,4,,,,,301E,A,,,,
192,2014,M,,20149,3,L,L,F,5,4,N,3.773,3.124,3.349,3.394,,,,,,,,,,,,,,,,,,,,,,,690,730,1420,,,,,1,,,,,,2.5018,,,,,,,,,,
193,2014,W,,20149,2,U,U,,4,4,N,3.293,2.762,2.876,3.155,A,,7/19/14,87,94,100,96,97,91,80,71,69,7/19/14,87,94,100,96,97,91,80,71,69,560,690,1250,,,,,,,,,,,4,,,,,,,,,,
194,2014,M,,20149,2,E,E,,3,3,N,3.933,3.264,3.624,3.299,A,16,5/28/14,95,100,100,100,94,91,90,79,97,5/28/14,95,100,100,100,94,91,90,79,97,770,590,1360,,,,4,,5,5,4,,,3.7918,408M,A-,301,A,311C,A,,,3.666,1
195,2014,M,,20139,4,E,E,E,3,3,N,,,,,,8,9/3/14,78,76,100,92,71,91,90,21,72,9/3/13,79,82,100,100,71,91,85,57,56,570,650,1220,,,,,,,,,,,2.6666,408N,Q,,,,,312,C,0,0
196,2014,M,,20139,2,E,E,H,4,4,N,3.353,2.786,2.922,2.983,A,11,8/24/14,91,94,100,100,94,91,95,86,75,8/24/14,91,94,100,100,94,91,95,86,75,620,620,1240,,,,,,1,1,,4,,0,408C,F,,,,,314,F,0,0
197,2014,M,,20149,2,4,4,,5,4,N,3.576,3.677,3.414,3.729,R,18,,,,,,,,,,,,,,,,,,,,,730,640,1370,32,30,30,,,,,,,,3.6673,427K,B,,,,,,,3,1
198,2014,M,,20149,2,2,2,H,4,5,N,3.253,3.389,3.114,3.257,A,11,6/2/14,94,100,100,100,97,91,90,79,91,6/2/14,94,100,100,100,97,91,90,79,91,540,560,1100,28,23,24,,,,,,,,3.4107,408K,B+,,,301L,A-,,,3.333,1
199,2014,M,,20149,2,2,2,C,3,4,N,3.589,3.714,3.494,3.586,A,16,6/14/14,68,76,100,85,68,86,45,7,63,6/14/14,93,94,100,100,100,91,95,50,94,660,540,1200,31,32,30,,,5,5,5,,,4,,,,,,,,,,
200,2014,M,,20146,2,4,4,E,5,6,N,3.543,3.302,3.184,3.311,R,16,5/1/14,71,76,100,88,65,86,55,21,66,5/1/14,71,76,100,88,65,86,55,21,66,720,580,1300,28,28,27,,5,,,,,,2.9253,408L,C-,301,B-,,,,,1.666,1
201,2014,W,,20149,2,U,U,A,3,4,N,2.942,3.056,2.749,3.145,,,,,,,,,,,,,,,,,,,,,,,,,,23,27,26,,,,,,,,0,,,,,,,,,,
202,2014,W,,20149,2,4,4,F,4,4,N,3.491,3.531,3.314,3.544,R,15,6/2/14,87,88,100,96,91,91,80,79,72,6/2/14,90,88,100,96,91,91,80,79,88,610,570,1180,29,29,28,,5,,,,,,3.5418,408C,A-,301,B+,,,,,3.666,1
203,2014,M,,20149,3,2,2,H,5,4,N,3.764,3.862,3.619,3.881,R,16,8/13/14,79,88,100,88,76,91,85,43,63,8/13/14,79,88,100,88,76,91,85,43,63,,,,35,34,35,,,,,,,,2.7684,408K,C,,,,,,,2,1
204,2014,W,,20146,2,N,N,F,3,4,N,3.203,2.712,2.771,2.83,A,,5/29/14,63,71,100,77,76,82,35,14,38,5/29/14,63,71,100,77,76,82,35,14,38,580,580,1160,,,,,1,,,,,,3.25,,,301,C+,,,,,,
205,2014,M,,20149,2,4,4,D,5,4,N,3.983,3.298,3.595,3.472,,14,6/4/14,68,71,100,88,62,86,80,14,41,8/12/14,100,100,100,100,100,100,100,100,100,750,710,1460,,,,,,,,,,,2.4,408C,B,301,C,,,,,3,1
206,2014,W,,20109,2,E,E,B,1,3,N,2.473,2.09,2.128,2.301,R,,9/1/14,75,76,100,88,71,91,85,7,69,8/28/12,88,76,100,96,91,91,85,79,84,410,410,820,,,,,1,,,1,,,1.6153,408N,F,301,Q,311D,D,,,0,0
207,2014,M,,20149,2,U,U,B,3,4,N,3.533,2.922,3.191,2.95,A,16,8/16/14,97,100,100,100,100,91,100,79,100,8/16/14,97,100,100,100,100,91,100,79,100,700,520,1220,,,,,,,,,,,3.513,408C,A-,301,B+,,,,,3.666,1
208,2014,W,,20149,2,E,E,G,4,2,N,3.953,3.948,3.809,3.933,A,15,5/21/14,96,100,100,100,100,91,95,93,91,5/21/14,96,100,100,100,100,91,95,93,91,,,,32,34,31,4,5,,,4,,,4,,,301,A,311C,A,,,,
